Market,Product,Country,Date,Retail (MT),Wholesale (MT),Currency
Mbale,Maize,Uganda,3/26/2019,899998,849999,UGX
Mbale,Maize,Uganda,3/27/2019,900000,849998,UGX
Mbale,Maize,Uganda,3/28/2019,900001,850000,UGX
Mbale,Maize,Uganda,3/29/2019,899999,849999,UGX
Mbale,Maize,Uganda,4/1/2019,900000,850002,UGX
Mbale,Maize,Uganda,4/2/2019,900000,850001,UGX
Mbale,Maize,Uganda,4/3/2019,900002,849999,UGX
Mbale,Maize,Uganda,4/4/2019,900250,850234,UGX
Mbale,Maize,Uganda,4/5/2019,900002,849999,UGX
Mbale,Maize,Uganda,4/8/2019,1300000,1199999,UGX
Mbale,Maize,Uganda,4/9/2019,1299999,1200001,UGX
Mbale,Maize,Uganda,4/10/2019,1300002,1199999,UGX
Mbale,Maize,Uganda,4/11/2019,1300001,1200000,UGX
Mbale,Maize,Uganda,4/12/2019,1300002,1199998,UGX
Mbale,Maize,Uganda,4/15/2019,1300001,1199999,UGX
Mbale,Maize,Uganda,4/16/2019,1300588,1200540,UGX
Mbale,Maize,Uganda,4/17/2019,1298223,1198361,UGX
Mbale,Maize,Uganda,4/18/2019,1299998,1200001,UGX
Mbale,Maize,Uganda,4/24/2019,1300000,1200002,UGX
Mbale,Maize,Uganda,4/26/2019,1300001,1200001,UGX
Mbale,Maize,Uganda,4/29/2019,1308480,1207827,UGX
Mbale,Maize,Uganda,4/30/2019,1300001,1200000,UGX
Mbale,Maize,Uganda,5/2/2019,1300001,1200002,UGX
Mbale,Maize,Uganda,5/3/2019,1300001,1200000,UGX
Mbale,Maize,Uganda,5/6/2019,1307019,1206478,UGX
Mbale,Maize,Uganda,5/7/2019,2199999,2100002,UGX
Mbale,Maize,Uganda,5/8/2019,1300001,1200000,UGX
Mbale,Maize,Uganda,5/9/2019,1299330,1199381,UGX
Mbale,Maize,Uganda,5/10/2019,1300000,1199999,UGX
Mbale,Maize,Uganda,5/20/2019,1300001,1200001,UGX
Mbale,Maize,Uganda,5/22/2019,1300000,1199998,UGX
Mbale,Maize,Uganda,5/27/2019,1295941,1196251,UGX
Mbale,Maize,Uganda,5/29/2019,1300084,1200076,UGX
Mbale,Maize,Uganda,5/30/2019,1300001,1200002,UGX
Owino,Maize,Uganda,4/26/2012,1194781,955827,UGX
Owino,Maize,Uganda,5/1/2012,1192537,834776,UGX
Owino,Maize,Uganda,5/13/2012,1144039,880029,UGX
Owino,Maize,Uganda,5/21/2012,1446753,1157403,UGX
Owino,Maize,Uganda,5/24/2012,1505834,1254863,UGX
Owino,Maize,Uganda,5/24/2012,2208559,1807001,UGX
Owino,Maize,Uganda,5/25/2012,1511165,1309677,UGX
Owino,Maize,Uganda,5/28/2012,1496995,1197597,UGX
Owino,Maize,Uganda,5/29/2012,1494940,1195953,UGX
Owino,Maize,Uganda,5/30/2012,1496967,1197572,UGX
Owino,Maize,Uganda,6/1/2012,2024928,1619942,UGX
Owino,Maize,Uganda,6/4/2012,1499999,1100001,UGX
Owino,Maize,Uganda,6/5/2012,1502904,1102130,UGX
Owino,Maize,Uganda,6/7/2012,1400126,1100098,UGX
Owino,Maize,Uganda,6/8/2012,1496588,1097497,UGX
Owino,Maize,Uganda,6/11/2012,1393950,1095245,UGX
Owino,Maize,Uganda,6/13/2012,1509407,1207524,UGX
Owino,Maize,Uganda,6/18/2012,1496545,1297005,UGX
Owino,Maize,Uganda,6/19/2012,1503976,1303448,UGX
Owino,Maize,Uganda,6/20/2012,1653028,1352477,UGX
Owino,Maize,Uganda,6/21/2012,1496634,1197307,UGX
Owino,Maize,Uganda,6/22/2012,1497246,1197797,UGX
Owino,Maize,Uganda,6/25/2012,1489740,1191790,UGX
Owino,Maize,Uganda,6/26/2012,1491775,1193418,UGX
Owino,Maize,Uganda,6/27/2012,1490150,1192118,UGX
Owino,Maize,Uganda,6/28/2012,1492443,1293450,UGX
Owino,Maize,Uganda,6/29/2012,1506584,1335838,UGX
Owino,Maize,Uganda,7/2/2012,1494058,1294851,UGX
Owino,Maize,Uganda,7/3/2012,1499723,1199777,UGX
Owino,Maize,Uganda,7/4/2012,1507510,1206007,UGX
Owino,Maize,Uganda,7/5/2012,1495843,1196674,UGX
Owino,Maize,Uganda,7/6/2012,1500001,1199999,UGX
Owino,Maize,Uganda,7/9/2012,1612974,1310542,UGX
Owino,Maize,Uganda,7/10/2012,1606808,1305532,UGX
Owino,Maize,Uganda,7/11/2012,1596057,1296796,UGX
Owino,Maize,Uganda,7/12/2012,1604092,1303324,UGX
Owino,Maize,Uganda,7/13/2012,1504250,1303682,UGX
Owino,Maize,Uganda,7/16/2012,1488713,1190970,UGX
Owino,Maize,Uganda,7/17/2012,1502598,1101906,UGX
Owino,Maize,Uganda,7/18/2012,1297415,998012,UGX
Owino,Maize,Uganda,7/19/2012,1299999,1000001,UGX
Owino,Maize,Uganda,7/20/2012,1297685,998221,UGX
Owino,Maize,Uganda,7/23/2012,1299999,999999,UGX
Owino,Maize,Uganda,7/25/2012,995788,1294525,UGX
Owino,Maize,Uganda,7/26/2012,1203021,1002518,UGX
Owino,Maize,Uganda,7/27/2012,1202145,1001787,UGX
Owino,Maize,Uganda,7/31/2012,998956,899059,UGX
Owino,Maize,Uganda,8/1/2012,1000507,900456,UGX
Owino,Maize,Uganda,8/2/2012,999365,899428,UGX
Owino,Maize,Uganda,8/6/2012,0,0,UGX
Owino,Maize,Uganda,8/7/2012,0,0,UGX
Owino,Maize,Uganda,8/8/2012,0,0,UGX
Owino,Maize,Uganda,8/10/2012,0,0,UGX
Owino,Maize,Uganda,8/13/2012,912535,811144,UGX
Owino,Maize,Uganda,8/14/2012,0,0,UGX
Owino,Maize,Uganda,8/15/2012,0,0,UGX
Owino,Maize,Uganda,8/16/2012,886635,807824,UGX
Owino,Maize,Uganda,8/17/2012,914303,833032,UGX
Owino,Maize,Uganda,8/21/2012,917994,764996,UGX
Owino,Maize,Uganda,8/22/2012,917256,764381,UGX
Owino,Maize,Uganda,8/23/2012,917256,764381,UGX
Owino,Maize,Uganda,8/27/2012,1019583,815667,UGX
Owino,Maize,Uganda,8/29/2012,996377,797104,UGX
Owino,Maize,Uganda,8/30/2012,993537,794831,UGX
Owino,Maize,Uganda,8/31/2012,993941,795154,UGX
Owino,Maize,Uganda,9/3/2012,1008127,806501,UGX
Owino,Maize,Uganda,9/4/2012,1008533,806826,UGX
Owino,Maize,Uganda,9/5/2012,1005689,804551,UGX
Owino,Maize,Uganda,9/6/2012,1001615,801292,UGX
Owino,Maize,Uganda,9/10/2012,890181,791272,UGX
Owino,Maize,Uganda,9/13/2012,1002034,801627,UGX
Owino,Maize,Uganda,9/15/2012,1000406,800325,UGX
Owino,Maize,Uganda,9/15/2012,1000406,800325,UGX
Owino,Maize,Uganda,9/17/2012,801302,701139,UGX
Owino,Maize,Uganda,9/18/2012,802604,702279,UGX
Owino,Maize,Uganda,9/19/2012,804883,704273,UGX
Owino,Maize,Uganda,9/20/2012,801943,701700,UGX
Owino,Maize,Uganda,9/21/2012,800325,700284,UGX
Owino,Maize,Uganda,9/24/2012,857908,807444,UGX
Owino,Maize,Uganda,9/25/2012,907646,806797,UGX
Owino,Maize,Uganda,9/26/2012,905098,804532,UGX
Owino,Maize,Uganda,9/27/2012,908375,807444,UGX
Owino,Maize,Uganda,9/28/2012,910923,809710,UGX
Owino,Maize,Uganda,10/1/2012,919935,817720,UGX
Owino,Maize,Uganda,10/4/2012,922798,861278,UGX
Owino,Maize,Uganda,10/5/2012,922967,820415,UGX
Owino,Maize,Uganda,10/9/2012,928406,825250,UGX
Owino,Maize,Uganda,10/10/2012,930010,826676,UGX
Owino,Maize,Uganda,10/11/2012,937359,833208,UGX
Owino,Maize,Uganda,10/12/2012,937665,833480,UGX
Owino,Maize,Uganda,10/15/2012,1040179,884152,UGX
Owino,Maize,Uganda,10/16/2012,1037206,881625,UGX
Owino,Maize,Uganda,10/17/2012,1035123,879855,UGX
Owino,Maize,Uganda,10/18/2012,1034616,879423,UGX
Owino,Maize,Uganda,10/19/2012,1037154,881581,UGX
Owino,Maize,Uganda,10/22/2012,1035971,880575,UGX
Owino,Maize,Uganda,10/23/2012,1036406,880945,UGX
Owino,Maize,Uganda,10/24/2012,1037365,881761,UGX
Owino,Maize,Uganda,10/25/2012,1039971,883976,UGX
Owino,Maize,Uganda,10/26/2012,1039476,883554,UGX
Owino,Maize,Uganda,10/29/2012,1221582,916186,UGX
Owino,Maize,Uganda,10/30/2012,1223021,917266,UGX
Owino,Maize,Uganda,10/31/2012,1224939,918704,UGX
Owino,Maize,Uganda,11/1/2012,919064,694406,UGX
Owino,Maize,Uganda,11/2/2012,1228297,921222,UGX
Owino,Maize,Uganda,11/5/2012,1224939,918704,UGX
Owino,Maize,Uganda,11/6/2012,1223021,866306,UGX
Owino,Maize,Uganda,11/7/2012,1220623,813748,UGX
Owino,Maize,Uganda,11/8/2012,1018784,815027,UGX
Owino,Maize,Uganda,11/9/2012,1021982,817585,UGX
Owino,Maize,Uganda,11/12/2012,1025579,820463,UGX
Owino,Maize,Uganda,11/13/2012,1025979,820783,UGX
Owino,Maize,Uganda,11/15/2012,1001168,800933,UGX
Owino,Maize,Uganda,11/16/2012,1001947,801556,UGX
Owino,Maize,Uganda,11/19/2012,1003504,802803,UGX
Owino,Maize,Uganda,11/20/2012,1003504,802803,UGX
Owino,Maize,Uganda,11/21/2012,1005841,804672,UGX
Owino,Maize,Uganda,11/22/2012,902090,751742,UGX
Owino,Maize,Uganda,11/23/2012,902435,752027,UGX
Owino,Maize,Uganda,11/23/2012,1600000,1299999,UGX
Owino,Maize,Uganda,11/26/2012,899657,799694,UGX
Owino,Maize,Uganda,11/27/2012,902415,802145,UGX
Owino,Maize,Uganda,11/28/2012,899999,800000,UGX
Owino,Maize,Uganda,11/30/2012,848403,798497,UGX
Owino,Maize,Uganda,12/3/2012,996611,797287,UGX
Owino,Maize,Uganda,12/4/2012,1016493,813194,UGX
Owino,Maize,Uganda,12/5/2012,999622,799697,UGX
Owino,Maize,Uganda,12/6/2012,1003025,802418,UGX
Owino,Maize,Uganda,12/7/2012,1003016,802411,UGX
Owino,Maize,Uganda,12/10/2012,1004901,803919,UGX
Owino,Maize,Uganda,12/11/2012,998875,799100,UGX
Owino,Maize,Uganda,12/12/2012,995868,796695,UGX
Owino,Maize,Uganda,12/13/2012,993240,834323,UGX
Owino,Maize,Uganda,12/14/2012,996598,837141,UGX
Owino,Maize,Uganda,12/17/2012,1190895,893170,UGX
Owino,Maize,Uganda,12/18/2012,1201377,1001147,UGX
Owino,Maize,Uganda,12/20/2012,1199999,1000000,UGX
Owino,Maize,Uganda,12/21/2012,1203668,1003057,UGX
Owino,Maize,Uganda,12/26/2012,715508,596257,UGX
Owino,Maize,Uganda,12/27/2012,715966,596639,UGX
Owino,Maize,Uganda,12/28/2012,2016646,1680538,UGX
Owino,Maize,Uganda,12/31/2012,720000,599999,UGX
Owino,Maize,Uganda,1/2/2013,707565,589637,UGX
Owino,Maize,Uganda,1/3/2013,1203079,1002566,UGX
Owino,Maize,Uganda,1/4/2013,2054510,1712091,UGX
Owino,Maize,Uganda,1/7/2013,1193721,994768,UGX
Owino,Maize,Uganda,1/8/2013,1208565,1007136,UGX
Owino,Maize,Uganda,1/9/2013,1200000,1000000,UGX
Owino,Maize,Uganda,1/10/2013,1200000,1000000,UGX
Owino,Maize,Uganda,1/11/2013,1195971,996643,UGX
Owino,Maize,Uganda,1/14/2013,1176725,980604,UGX
Owino,Maize,Uganda,1/15/2013,1203194,1002663,UGX
Owino,Maize,Uganda,1/16/2013,1202276,1001898,UGX
Owino,Maize,Uganda,1/17/2013,1199545,999620,UGX
Owino,Maize,Uganda,1/18/2013,1097501,967795,UGX
Owino,Maize,Uganda,1/21/2013,1001137,901022,UGX
Owino,Maize,Uganda,1/22/2013,999243,899319,UGX
Owino,Maize,Uganda,1/23/2013,1000377,850322,UGX
Owino,Maize,Uganda,1/24/2013,1102499,952158,UGX
Owino,Maize,Uganda,1/25/2013,1001513,801213,UGX
Owino,Maize,Uganda,1/28/2013,998101,798480,UGX
Owino,Maize,Uganda,1/29/2013,1000761,830632,UGX
Owino,Maize,Uganda,1/30/2013,1001142,850970,UGX
Owino,Maize,Uganda,1/31/2013,998479,898629,UGX
Owino,Maize,Uganda,2/4/2013,1003047,902742,UGX
Owino,Maize,Uganda,2/5/2013,1000380,900341,UGX
Owino,Maize,Uganda,2/6/2013,1001140,901026,UGX
Owino,Maize,Uganda,2/7/2013,994312,894881,UGX
Owino,Maize,Uganda,2/8/2013,994312,894881,UGX
Owino,Maize,Uganda,2/11/2013,1008390,907550,UGX
Owino,Maize,Uganda,2/12/2013,996948,897253,UGX
Owino,Maize,Uganda,2/13/2013,996948,897253,UGX
Owino,Maize,Uganda,2/14/2013,996567,896910,UGX
Owino,Maize,Uganda,2/15/2013,997711,897939,UGX
Owino,Maize,Uganda,2/18/2013,1203662,1003050,UGX
Owino,Maize,Uganda,2/19/2013,1195881,996567,UGX
Owino,Maize,Uganda,2/20/2013,1002288,902058,UGX
Owino,Maize,Uganda,2/21/2013,1210527,1008771,UGX
Owino,Maize,Uganda,2/22/2013,1218307,1015255,UGX
Owino,Maize,Uganda,2/25/2013,1219680,1016399,UGX
Owino,Maize,Uganda,2/26/2013,1199543,999618,UGX
Owino,Maize,Uganda,2/27/2013,1210984,908237,UGX
Owino,Maize,Uganda,2/28/2013,1000381,830316,UGX
Owino,Maize,Uganda,3/1/2013,996948,847407,UGX
Owino,Maize,Uganda,3/4/2013,998092,898283,UGX
Owino,Maize,Uganda,3/5/2013,998474,898626,UGX
Owino,Maize,Uganda,3/6/2013,996948,897253,UGX
Owino,Maize,Uganda,3/7/2013,1196797,897596,UGX
Owino,Maize,Uganda,3/8/2013,1001906,901715,UGX
Owino,Maize,Uganda,3/11/2013,1008771,907894,UGX
Owino,Maize,Uganda,3/12/2013,998092,898283,UGX
Owino,Maize,Uganda,3/13/2013,995423,895880,UGX
Owino,Maize,Uganda,3/14/2013,993897,894507,UGX
Owino,Maize,Uganda,3/18/2013,1198155,998465,UGX
Owino,Maize,Uganda,3/19/2013,1198155,998465,UGX
Owino,Maize,Uganda,3/20/2013,1196773,997313,UGX
Owino,Maize,Uganda,3/21/2013,1201842,1001537,UGX
Owino,Maize,Uganda,3/22/2013,1196773,997313,UGX
Owino,Maize,Uganda,3/25/2013,1221441,1017868,UGX
Owino,Maize,Uganda,3/26/2013,1211155,908367,UGX
Owino,Maize,Uganda,3/27/2013,1207584,1006320,UGX
Owino,Maize,Uganda,3/28/2013,1203596,1002997,UGX
Owino,Maize,Uganda,3/29/2013,1526441,1272034,UGX
Owino,Maize,Uganda,4/1/2013,1526441,1272034,UGX
Owino,Maize,Uganda,4/2/2013,1205634,1004695,UGX
Owino,Maize,Uganda,4/3/2013,1204201,1003501,UGX
Owino,Maize,Uganda,4/4/2013,1204160,1003466,UGX
Owino,Maize,Uganda,4/5/2013,1206419,1005349,UGX
Owino,Maize,Uganda,4/8/2013,1206507,1005422,UGX
Owino,Maize,Uganda,4/9/2013,1526441,1272034,UGX
Owino,Maize,Uganda,4/10/2013,1202006,1001672,UGX
Owino,Maize,Uganda,4/11/2013,1194835,995696,UGX
Owino,Maize,Uganda,4/12/2013,1184817,987348,UGX
Owino,Maize,Uganda,4/15/2013,1177429,981191,UGX
Owino,Maize,Uganda,4/16/2013,1172041,976701,UGX
Owino,Maize,Uganda,4/17/2013,1180021,983351,UGX
Owino,Maize,Uganda,4/18/2013,1201928,1001607,UGX
Owino,Maize,Uganda,4/19/2013,1193837,994864,UGX
Owino,Maize,Uganda,4/22/2013,1193952,994960,UGX
Owino,Maize,Uganda,4/23/2013,1192557,993798,UGX
Owino,Maize,Uganda,4/24/2013,1192659,993882,UGX
Owino,Maize,Uganda,4/25/2013,1199844,999870,UGX
Owino,Maize,Uganda,4/26/2013,1206890,1005742,UGX
Owino,Maize,Uganda,4/29/2013,1214321,1011934,UGX
Owino,Maize,Uganda,4/30/2013,1212195,1010163,UGX
Owino,Maize,Uganda,5/1/2013,1526441,1272034,UGX
Owino,Maize,Uganda,5/2/2013,1201951,1001626,UGX
Owino,Maize,Uganda,5/3/2013,1190284,991903,UGX
Owino,Maize,Uganda,5/6/2013,1187913,989928,UGX
Owino,Maize,Uganda,5/7/2013,1192608,993840,UGX
Owino,Maize,Uganda,5/8/2013,1183223,986019,UGX
Owino,Maize,Uganda,5/9/2013,988337,889504,UGX
Owino,Maize,Uganda,5/10/2013,1003247,902922,UGX
Owino,Maize,Uganda,5/13/2013,999881,899893,UGX
Owino,Maize,Uganda,5/14/2013,799021,699143,UGX
Owino,Maize,Uganda,5/15/2013,999177,899259,UGX
Owino,Maize,Uganda,5/16/2013,997594,897835,UGX
Owino,Maize,Uganda,5/17/2013,995380,895842,UGX
Owino,Maize,Uganda,5/20/2013,983828,885445,UGX
Owino,Maize,Uganda,5/21/2013,849332,764400,UGX
Owino,Maize,Uganda,5/22/2013,850999,680801,UGX
Owino,Maize,Uganda,5/23/2013,855999,684801,UGX
Owino,Maize,Uganda,5/24/2013,862332,689868,UGX
Owino,Maize,Uganda,5/28/2013,772800,686934,UGX
Owino,Maize,Uganda,5/29/2013,857999,686401,UGX
Owino,Maize,Uganda,5/30/2013,858332,686668,UGX
Owino,Maize,Uganda,5/31/2013,853999,683201,UGX
Owino,Maize,Uganda,6/4/2013,853332,682668,UGX
Owino,Maize,Uganda,6/5/2013,850332,680268,UGX
Owino,Maize,Uganda,6/6/2013,850332,680268,UGX
Owino,Maize,Uganda,6/7/2013,848999,679201,UGX
Owino,Maize,Uganda,6/10/2013,861666,689334,UGX
Owino,Maize,Uganda,6/11/2013,854999,684001,UGX
Owino,Maize,Uganda,6/12/2013,850666,680534,UGX
Owino,Maize,Uganda,6/13/2013,849999,680001,UGX
Owino,Maize,Uganda,6/14/2013,851999,681601,UGX
Owino,Maize,Uganda,6/17/2013,1008567,907710,UGX
Owino,Maize,Uganda,6/18/2013,1000779,900700,UGX
Owino,Maize,Uganda,6/19/2013,998442,898597,UGX
Owino,Maize,Uganda,6/20/2013,997274,897546,UGX
Owino,Maize,Uganda,6/21/2013,1004684,904217,UGX
Owino,Maize,Uganda,6/24/2013,1011322,910191,UGX
Owino,Maize,Uganda,6/25/2013,1007027,906325,UGX
Owino,Maize,Uganda,6/26/2013,1000389,900351,UGX
Owino,Maize,Uganda,6/27/2013,1001561,901405,UGX
Owino,Maize,Uganda,6/28/2013,999999,899999,UGX
Owino,Maize,Uganda,7/1/2013,1011322,910191,UGX
Owino,Maize,Uganda,7/2/2013,1001170,901054,UGX
Owino,Maize,Uganda,7/3/2013,996094,896485,UGX
Owino,Maize,Uganda,7/4/2013,996485,896837,UGX
Owino,Maize,Uganda,7/5/2013,992189,892971,UGX
Owino,Maize,Uganda,7/10/2013,998827,898945,UGX
Owino,Maize,Uganda,7/11/2013,1003904,903514,UGX
Owino,Maize,Uganda,7/12/2013,990277,891248,UGX
Owino,Maize,Uganda,7/15/2013,994166,795333,UGX
Owino,Maize,Uganda,7/16/2013,997667,798133,UGX
Owino,Maize,Uganda,7/17/2013,997662,897894,UGX
Owino,Maize,Uganda,7/18/2013,994153,894736,UGX
Owino,Maize,Uganda,7/19/2013,1018996,815196,UGX
Owino,Maize,Uganda,7/22/2013,1000000,799999,UGX
Owino,Maize,Uganda,7/23/2013,988746,790996,UGX
Owino,Maize,Uganda,7/24/2013,988746,790996,UGX
Owino,Maize,Uganda,7/25/2013,985642,788513,UGX
Owino,Maize,Uganda,7/26/2013,988746,790996,UGX
Owino,Maize,Uganda,7/29/2013,1001164,800930,UGX
Owino,Maize,Uganda,7/30/2013,996119,796894,UGX
Owino,Maize,Uganda,7/31/2013,998442,798754,UGX
Owino,Maize,Uganda,8/1/2013,994157,795326,UGX
Owino,Maize,Uganda,8/5/2013,999999,900001,UGX
Owino,Maize,Uganda,8/5/2013,999999,900001,UGX
Owino,Maize,Uganda,8/6/2013,1004457,904013,UGX
Owino,Maize,Uganda,8/7/2013,1004141,903729,UGX
Owino,Maize,Uganda,8/8/2013,999280,899353,UGX
Owino,Maize,Uganda,8/9/2013,999942,899946,UGX
Owino,Maize,Uganda,8/12/2013,1010153,909139,UGX
Owino,Maize,Uganda,8/14/2013,998992,899094,UGX
Owino,Maize,Uganda,8/15/2013,999433,899490,UGX
Owino,Maize,Uganda,8/16/2013,1000000,900001,UGX
Owino,Maize,Uganda,8/19/2013,1000000,899999,UGX
Owino,Maize,Uganda,8/20/2013,999999,899999,UGX
Owino,Maize,Uganda,8/21/2013,1005440,904896,UGX
Owino,Maize,Uganda,8/22/2013,999227,899303,UGX
Owino,Maize,Uganda,8/23/2013,996131,896517,UGX
Owino,Maize,Uganda,8/26/2013,985943,887349,UGX
Owino,Maize,Uganda,8/27/2013,1000827,900744,UGX
Owino,Maize,Uganda,8/28/2013,1002038,901834,UGX
Owino,Maize,Uganda,8/29/2013,999773,899796,UGX
Owino,Maize,Uganda,8/30/2013,1002396,902156,UGX
Owino,Maize,Uganda,9/2/2013,899999,800000,UGX
Owino,Maize,Uganda,9/3/2013,899999,800000,UGX
Owino,Maize,Uganda,9/4/2013,898224,798423,UGX
Owino,Maize,Uganda,9/5/2013,900000,800000,UGX
Owino,Maize,Uganda,9/6/2013,898233,798429,UGX
Owino,Maize,Uganda,9/9/2013,1214161,1011802,UGX
Owino,Maize,Uganda,9/10/2013,1200000,1000000,UGX
Owino,Maize,Uganda,9/13/2013,1000001,780001,UGX
Owino,Maize,Uganda,9/16/2013,1214698,1012249,UGX
Owino,Maize,Uganda,9/17/2013,1195267,996054,UGX
Owino,Maize,Uganda,9/18/2013,1200001,999999,UGX
Owino,Maize,Uganda,9/19/2013,1200474,1000394,UGX
Owino,Maize,Uganda,9/23/2013,1213848,1011541,UGX
Owino,Maize,Uganda,9/24/2013,1187254,989378,UGX
Owino,Maize,Uganda,9/27/2013,1203332,1002777,UGX
Owino,Maize,Uganda,9/30/2013,1200949,1000791,UGX
Owino,Maize,Uganda,10/1/2013,1200949,1000790,UGX
Owino,Maize,Uganda,10/3/2013,1200475,1000397,UGX
Owino,Maize,Uganda,10/4/2013,1196197,996832,UGX
Owino,Maize,Uganda,10/7/2013,1199999,1000000,UGX
Owino,Maize,Uganda,10/8/2013,1199999,999999,UGX
Owino,Maize,Uganda,10/9/2013,1200000,1000000,UGX
Owino,Maize,Uganda,10/10/2013,1200001,1000000,UGX
Owino,Maize,Uganda,10/11/2013,1201915,1001595,UGX
Owino,Maize,Uganda,10/14/2013,1200000,999999,UGX
Owino,Maize,Uganda,10/15/2013,1197139,997615,UGX
Owino,Maize,Uganda,10/16/2013,1198566,998806,UGX
Owino,Maize,Uganda,10/17/2013,1200000,1000000,UGX
Owino,Maize,Uganda,10/18/2013,1196158,996799,UGX
Owino,Maize,Uganda,10/21/2013,1200000,1000000,UGX
Owino,Maize,Uganda,10/22/2013,1200000,1000000,UGX
Owino,Maize,Uganda,10/23/2013,1200001,999999,UGX
Owino,Maize,Uganda,10/24/2013,1200000,1000000,UGX
Owino,Maize,Uganda,10/25/2013,1199999,999999,UGX
Owino,Maize,Uganda,10/28/2013,1200001,999999,UGX
Owino,Maize,Uganda,10/29/2013,1200001,999999,UGX
Owino,Maize,Uganda,10/30/2013,1200001,1000000,UGX
Owino,Maize,Uganda,10/31/2013,1200000,1000000,UGX
Owino,Maize,Uganda,11/4/2013,1199519,999599,UGX
Owino,Maize,Uganda,11/11/2013,1222699,1018918,UGX
Owino,Maize,Uganda,11/12/2013,1223583,1019655,UGX
Owino,Maize,Uganda,11/13/2013,1222172,1018479,UGX
Owino,Maize,Uganda,11/14/2013,1221974,1018313,UGX
Owino,Maize,Uganda,11/15/2013,1220660,1017218,UGX
Owino,Maize,Uganda,11/18/2013,1194683,995571,UGX
Owino,Maize,Uganda,11/19/2013,1206311,1005260,UGX
Owino,Maize,Uganda,11/20/2013,1250000,1199999,UGX
Owino,Maize,Uganda,11/21/2013,1250000,1199999,UGX
Owino,Maize,Uganda,11/22/2013,1257545,1207243,UGX
Owino,Maize,Uganda,11/25/2013,1250000,1200001,UGX
Owino,Maize,Uganda,11/26/2013,1250000,1200001,UGX
Owino,Maize,Uganda,11/27/2013,1200000,1000001,UGX
Owino,Maize,Uganda,11/28/2013,1250000,1200000,UGX
Owino,Maize,Uganda,11/29/2013,1190934,1091690,UGX
Owino,Maize,Uganda,12/2/2013,1200001,999999,UGX
Owino,Maize,Uganda,12/3/2013,1219959,1016631,UGX
Owino,Maize,Uganda,12/4/2013,1219906,1016587,UGX
Owino,Maize,Uganda,12/5/2013,1198557,998796,UGX
Owino,Maize,Uganda,12/6/2013,1200481,1000401,UGX
Owino,Maize,Uganda,12/9/2013,1200000,1000001,UGX
Owino,Maize,Uganda,12/10/2013,1220292,1016912,UGX
Owino,Maize,Uganda,12/11/2013,999196,949236,UGX
Owino,Maize,Uganda,12/13/2013,996381,946561,UGX
Owino,Maize,Uganda,12/16/2013,999999,900000,UGX
Owino,Maize,Uganda,12/17/2013,999999,899999,UGX
Owino,Maize,Uganda,12/18/2013,1002024,901821,UGX
Owino,Maize,Uganda,12/19/2013,998785,898906,UGX
Owino,Maize,Uganda,12/20/2013,1001619,901456,UGX
Owino,Maize,Uganda,12/23/2013,1021957,919760,UGX
Owino,Maize,Uganda,12/24/2013,1021476,919327,UGX
Owino,Maize,Uganda,12/27/2013,998788,898908,UGX
Owino,Maize,Uganda,12/30/2013,1009702,908730,UGX
Owino,Maize,Uganda,12/31/2013,1012289,911060,UGX
Owino,Maize,Uganda,1/2/2014,1000000,900000,UGX
Owino,Maize,Uganda,1/3/2014,998800,898920,UGX
Owino,Maize,Uganda,1/6/2014,1000000,900000,UGX
Owino,Maize,Uganda,1/7/2014,998400,898560,UGX
Owino,Maize,Uganda,1/8/2014,1000001,900000,UGX
Owino,Maize,Uganda,1/9/2014,1000804,900723,UGX
Owino,Maize,Uganda,1/9/2014,900723,650522,UGX
Owino,Maize,Uganda,1/10/2014,997591,897833,UGX
Owino,Maize,Uganda,1/13/2014,993963,944266,UGX
Owino,Maize,Uganda,1/14/2014,1001214,951153,UGX
Owino,Maize,Uganda,1/15/2014,1002021,951921,UGX
Owino,Maize,Uganda,1/16/2014,999192,949234,UGX
Owino,Maize,Uganda,1/17/2014,997172,947313,UGX
Owino,Maize,Uganda,1/20/2014,1008505,958080,UGX
Owino,Maize,Uganda,1/21/2014,992368,942751,UGX
Owino,Maize,Uganda,1/22/2014,945003,945003,UGX
Owino,Maize,Uganda,1/23/2014,949999,949999,UGX
Owino,Maize,Uganda,1/24/2014,950000,950000,UGX
Owino,Maize,Uganda,1/27/2014,966547,966547,UGX
Owino,Maize,Uganda,1/28/2014,951943,951943,UGX
Owino,Maize,Uganda,1/29/2014,949223,899265,UGX
Owino,Maize,Uganda,1/30/2014,949999,899999,UGX
Owino,Maize,Uganda,1/31/2014,949222,899264,UGX
Owino,Maize,Uganda,2/3/2014,902944,902944,UGX
Owino,Maize,Uganda,2/4/2014,897799,897799,UGX
Owino,Maize,Uganda,2/5/2014,913564,913564,UGX
Owino,Maize,Uganda,2/6/2014,896321,896321,UGX
Owino,Maize,Uganda,2/7/2014,896321,896321,UGX
Owino,Maize,Uganda,2/10/2014,908495,908495,UGX
Owino,Maize,Uganda,2/11/2014,888294,888294,UGX
Owino,Maize,Uganda,2/12/2014,901852,901852,UGX
Owino,Maize,Uganda,2/13/2014,901111,901111,UGX
Owino,Maize,Uganda,2/14/2014,897783,897783,UGX
Owino,Maize,Uganda,2/17/2014,1012347,1012347,UGX
Owino,Maize,Uganda,2/18/2014,986992,986992,UGX
